"player","pos","team","games","pass_att","pass_comp","pass_yds","pass_yds_g","pass_tds","pass_int","pass_rate","rush_att","rush_yds","rush_avg","rush_tds","fumbles_lost","site_pts","site_fppg","src_id","data_src","id","source","position_asked","rec_tgt","rec","rec_yds","rec_yds_g","rec_avg","rec_tds","fg","fg_att","fg_0019","fg_att_0019","fg_2029","fg_att_2029","fg_3039","fg_att_3039","fg_4049","fg_att_4049","fg_50","fg_att_50","xp","xp_att","dst_int","dst_safety","dst_sacks","dst_tackles","dst_fum_rec","dst_fum_force","dst_td","dst_pts_allowed","dst_pts_allowed_g","dst_pass_yds_allowed","dst_rush_yds_allowed","dst_yds_allowed","dst_avg_yds_allowed","dst_fumbles","fg_50_att","fg_4049_att","fg_0039","fg_att_39","bye","fg_pct","dst_pass_yds_g","dst_rush_yds_g","dst_ret_tds","pos_rank","overall_rank","team_id","team_name","proj_type","fumblesRecovered"
"Kyle Monangai","RB","CHI",NA,NA,NA,NA,NA,NA,NA,NA,176,775,NA,4,NA,117.7,NA,"19453","FFToday","17066","FFToday","RB",NA,20,162,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jonathon Brooks","RB","CAR",NA,NA,NA,NA,NA,NA,NA,NA,158,646,NA,4,NA,117.5,NA,"18926","FFToday","16597","FFToday","RB",NA,32,229,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kenneth Gainwell","RB","TB",NA,NA,NA,NA,NA,NA,NA,NA,109,479,NA,4,NA,111.4,NA,"17578","FFToday","15255","FFToday","RB",NA,37,275,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Aaron Jones","RB","MIN",NA,NA,NA,NA,NA,NA,NA,NA,143,602,NA,3,NA,111,NA,"15916","FFToday","13319","FFToday","RB",NA,37,268,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RJ Harvey","RB","DEN",NA,NA,NA,NA,NA,NA,NA,NA,96,373,NA,3,NA,105.9,NA,"19384","FFToday","17068","FFToday","RB",NA,44,326,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Josh Jacobs","RB","GB",NA,NA,NA,NA,NA,NA,NA,NA,152,622,NA,4,NA,104.3,NA,"16611","FFToday","14073","FFToday","RB",NA,15,121,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Woody Marks","RB","HOU",NA,NA,NA,NA,NA,NA,NA,NA,135,527,NA,2,NA,92.1,NA,"19432","FFToday","17053","FFToday","RB",NA,27,214,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Zach Charbonnet","RB","SEA",NA,NA,NA,NA,NA,NA,NA,NA,128,537,NA,3,NA,91.2,NA,"18495","FFToday","16169","FFToday","RB",NA,19,135,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chris Rodriguez Jr.","RB","JAC",NA,NA,NA,NA,NA,NA,NA,NA,129,556,NA,4,NA,87.2,NA,"18633","FFToday","16174","FFToday","RB",NA,10,76,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tyjae Spears","RB","TEN",NA,NA,NA,NA,NA,NA,NA,NA,86,344,NA,2,NA,77.9,NA,"18659","FFToday","16165","FFToday","RB",NA,38,255,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brian Robinson Jr.","RB","ATL",NA,NA,NA,NA,NA,NA,NA,NA,107,462,NA,4,NA,76,NA,"18194","FFToday","15716","FFToday","RB",NA,9,58,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dylan Sampson","RB","CLE",NA,NA,NA,NA,NA,NA,NA,NA,61,245,NA,1,NA,74.1,NA,"19494","FFToday","17047","FFToday","RB",NA,40,316,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Alvin Kamara","RB","NO",NA,NA,NA,NA,NA,NA,NA,NA,84,318,NA,2,NA,70.3,NA,"15924","FFToday","13132","FFToday","RB",NA,29,205,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tyler Allgeier","RB","ARI",NA,NA,NA,NA,NA,NA,NA,NA,98,391,NA,3,NA,69.5,NA,"18000","FFToday","15712","FFToday","RB",NA,18,124,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Justice Hill","RB","BAL",NA,NA,NA,NA,NA,NA,NA,NA,51,241,NA,2,NA,64.2,NA,"16598","FFToday","14086","FFToday","RB",NA,28,221,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Braelon Allen","RB","NYJ",NA,NA,NA,NA,NA,NA,NA,NA,91,372,NA,3,NA,63.2,NA,"18905","FFToday","16596","FFToday","RB",NA,10,80,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tank Bigsby","RB","PHI",NA,NA,NA,NA,NA,NA,NA,NA,87,375,NA,3,NA,58.6,NA,"18475","FFToday","16164","FFToday","RB",NA,5,31,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Samaje Perine","RB","CIN",NA,NA,NA,NA,NA,NA,NA,NA,72,304,NA,2,NA,58.2,NA,"15976","FFToday","13133","FFToday","RB",NA,16,98,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Najee Harris","RB","NYG",NA,NA,NA,NA,NA,NA,NA,NA,95,380,NA,2,NA,57.1,NA,"17592","FFToday","15254","FFToday","RB",NA,9,71,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ty Johnson","RB","BUF",NA,NA,NA,NA,NA,NA,NA,NA,51,211,NA,1,NA,56.1,NA,"16623","FFToday","14095","FFToday","RB",NA,25,230,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ray Davis","RB","BUF",NA,NA,NA,NA,NA,NA,NA,NA,62,281,NA,2,NA,55.5,NA,"18949","FFToday","16603","FFToday","RB",NA,12,94,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Keaton Mitchell","RB","LAC",NA,NA,NA,NA,NA,NA,NA,NA,43,214,NA,2,NA,54.1,NA,"18710","FFToday","16178","FFToday","RB",NA,19,147,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mike Washington Jr.","RB","LV",NA,NA,NA,NA,NA,NA,NA,NA,90,359,NA,2,NA,53.6,NA,"19896","FFToday","17482","FFToday","RB",NA,9,57,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tyrone Tracy Jr.","RB","NYG",NA,NA,NA,NA,NA,NA,NA,NA,55,233,NA,2,NA,52.8,NA,"19125","FFToday","16747","FFToday","RB",NA,15,115,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Malik Davis","RB","DAL",NA,NA,NA,NA,NA,NA,NA,NA,69,317,NA,2,NA,51.5,NA,"18345","FFToday","15738","FFToday","RB",NA,10,78,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Emmett Johnson","RB","KC",NA,NA,NA,NA,NA,NA,NA,NA,65,266,NA,2,NA,51.1,NA,"19790","FFToday","17474","FFToday","RB",NA,18,125,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Isiah Pacheco","RB","DET",NA,NA,NA,NA,NA,NA,NA,NA,85,339,NA,1,NA,48.1,NA,"18172","FFToday","15749","FFToday","RB",NA,12,82,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kimani Vidal","RB","LAC",NA,NA,NA,NA,NA,NA,NA,NA,66,272,NA,2,NA,47.9,NA,"19135","FFToday","16757","FFToday","RB",NA,11,87,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sean Tucker","RB","TB",NA,NA,NA,NA,NA,NA,NA,NA,60,227,NA,3,NA,47.4,NA,"18709","FFToday","16166","FFToday","RB",NA,9,67,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jonah Coleman","RB","DEN",NA,NA,NA,NA,NA,NA,NA,NA,66,277,NA,2,NA,46.5,NA,"19836","FFToday","17477","FFToday","RB",NA,11,68,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jaylen Wright","RB","MIA",NA,NA,NA,NA,NA,NA,NA,NA,61,256,NA,2,NA,44.7,NA,"19155","FFToday","16610","FFToday","RB",NA,9,71,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"George Holani","RB","SEA",NA,NA,NA,NA,NA,NA,NA,NA,58,233,NA,2,NA,43.1,NA,"19262","FFToday","16608","FFToday","RB",NA,11,78,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kaelon Black","RB","SF",NA,NA,NA,NA,NA,NA,NA,NA,61,249,NA,1,NA,35.6,NA,"19849","FFToday","17485","FFToday","RB",NA,7,47,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jacob Saylors","RB","DET",NA,NA,NA,NA,NA,NA,NA,NA,57,234,NA,1,NA,33.5,NA,"19582","FFToday","16850","FFToday","RB",NA,6,41,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jordan James","RB","SF",NA,NA,NA,NA,NA,NA,NA,NA,51,224,NA,1,NA,32,NA,"19403","FFToday","17055","FFToday","RB",NA,5,36,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Isaiah Davis","RB","NYJ",NA,NA,NA,NA,NA,NA,NA,NA,36,145,NA,1,NA,31.2,NA,"18947","FFToday","16752","FFToday","RB",NA,14,107,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Seth McGowan","RB","IND",NA,NA,NA,NA,NA,NA,NA,NA,42,168,NA,1,NA,30.5,NA,"19922","FFToday","17475","FFToday","RB",NA,11,77,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chris Brooks","RB","GB",NA,NA,NA,NA,NA,NA,NA,NA,33,131,NA,1,NA,29.3,NA,"18750","FFToday","16387","FFToday","RB",NA,15,102,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ollie Gordon II","RB","MIA",NA,NA,NA,NA,NA,NA,NA,NA,46,181,NA,1,NA,28.9,NA,"19371","FFToday","17059","FFToday","RB",NA,8,48,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LeQuint Allen","RB","JAC",NA,NA,NA,NA,NA,NA,NA,NA,21,82,NA,0,NA,27.7,NA,"19302","FFToday","17061","FFToday","RB",NA,20,135,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Will Shipley","RB","PHI",NA,NA,NA,NA,NA,NA,NA,NA,34,135,NA,1,NA,27.5,NA,"19104","FFToday","16601","FFToday","RB",NA,11,80,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"James Conner","RB","ARI",NA,NA,NA,NA,NA,NA,NA,NA,36,142,NA,1,NA,27,NA,"15840","FFToday","13146","FFToday","RB",NA,8,68,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kendre Miller","RB","NO",NA,NA,NA,NA,NA,NA,NA,NA,43,165,NA,1,NA,25.7,NA,"18594","FFToday","16171","FFToday","RB",NA,5,32,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kaytron Allen","RB","WAS",NA,NA,NA,NA,NA,NA,NA,NA,37,148,NA,1,NA,25.3,NA,"19857","FFToday","17478","FFToday","RB",NA,7,45,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kyle Juszczyk","RB","SF",NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,0,NA,24.9,NA,"13213","FFToday","11367","FFToday","RB",NA,22,174,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Demond Claiborne","RB","MIN",NA,NA,NA,NA,NA,NA,NA,NA,36,145,NA,1,NA,23.4,NA,"19771","FFToday","17481","FFToday","RB",NA,4,29,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Raheim Sanders","RB","CLE",NA,NA,NA,NA,NA,NA,NA,NA,34,131,NA,1,NA,21.7,NA,"19559","FFToday","17062","FFToday","RB",NA,4,26,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Emari Demercado","RB","DAL",NA,NA,NA,NA,NA,NA,NA,NA,25,113,NA,1,NA,20.6,NA,"18741","FFToday","16385","FFToday","RB",NA,5,33,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DJ Giddens","RB","IND",NA,NA,NA,NA,NA,NA,NA,NA,23,88,NA,1,NA,16.5,NA,"19368","FFToday","17060","FFToday","RB",NA,2,17,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rasheen Ali","RB","BAL",NA,NA,NA,NA,NA,NA,NA,NA,20,81,NA,0,NA,12.6,NA,"18903","FFToday","16746","FFToday","RB",NA,6,45,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Trevor Etienne","RB","CAR",NA,NA,NA,NA,NA,NA,NA,NA,18,82,NA,0,NA,10.7,NA,"19354","FFToday","17056","FFToday","RB",NA,4,25,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Roschon Johnson","RB","CHI",NA,NA,NA,NA,NA,NA,NA,NA,19,81,NA,0,NA,9.3,NA,"18559","FFToday","16175","FFToday","RB",NA,2,12,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Emanuel Wilson","RB","SEA",NA,NA,NA,NA,NA,NA,NA,NA,19,74,NA,0,NA,9.1,NA,"18737","FFToday","16432","FFToday","RB",NA,2,17,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tahj Brooks","RB","CIN",NA,NA,NA,NA,NA,NA,NA,NA,21,82,NA,0,NA,8.9,NA,"19324","FFToday","17058","FFToday","RB",NA,1,7,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nicholas Singleton","RB","TEN",NA,NA,NA,NA,NA,NA,NA,NA,16,64,NA,0,NA,7.5,NA,"19901","FFToday","17476","FFToday","RB",NA,2,11,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Puka Nacua","WR","LAR",NA,NA,NA,NA,NA,NA,NA,NA,10,72,NA,1,NA,219.3,NA,"18605","FFToday","16211","FFToday","WR",NA,113,1521,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ja'Marr Chase","WR","CIN",NA,NA,NA,NA,NA,NA,NA,NA,2,11,NA,0,NA,214.5,NA,"17533","FFToday","15281","FFToday","WR",NA,116,1474,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jaxon Smith-Njigba","WR","SEA",NA,NA,NA,NA,NA,NA,NA,NA,5,30,NA,0,NA,203.1,NA,"18656","FFToday","16185","FFToday","WR",NA,105,1521,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amon-Ra St. Brown","WR","DET",NA,NA,NA,NA,NA,NA,NA,NA,4,14,NA,0,NA,199.1,NA,"17712","FFToday","15287","FFToday","WR",NA,119,1377,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Drake London","WR","ATL",NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,173.2,NA,"18137","FFToday","15751","FFToday","WR",NA,99,1312,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
